"state_1","District","Region","Sector","State_Region","Meals_At_Home","ricepds_v","Wheatpds_q","chicken_q","pulsep_q","wheatos_q","No_of_Meals_per_day","total_consumption"
"HR","5",1,"RURAL",61,90,0,0,0,0,10.5,3,10.5
"HR","5",1,"RURAL",61,90,0,0,0,0,7.666666667,3,7.666666667
"HR","5",1,"RURAL",61,90,0,0,0,0,9,3,9
"HR","5",1,"RURAL",61,90,0,0,0,0,6.333333333,3,6.333333333
"HR","5",1,"RURAL",61,90,0,0,0,0,6.428571429,3,6.428571429
"HR","3",1,"RURAL",61,90,0,0,0,0,5,3,5
"HR","3",1,"RURAL",61,90,0,0,0,0,7,3,7
"HR","3",1,"RURAL",61,90,0,0,0,0,5,3,5
"HR","3",1,"RURAL",61,90,0,0,0,0,5,3,5
"HR","3",1,"RURAL",61,90,0,0,0,0,6.666666667,3,6.666666667
"HR","3",1,"RURAL",61,90,0,0,0,0,5.714285714,3,5.714285714
"HR","3",1,"RURAL",61,90,0,0,0,0,5,3,5
"HR","3",1,"RURAL",61,90,0,0,0,0,7.142857143,3,7.142857143
"HR","3",1,"RURAL",61,90,0,0,0,0,9.222222222,3,9.222222222
"HR","3",1,"RURAL",61,90,0,0,0,0,7,3,7
"HR","3",1,"RURAL",61,90,0,0,0,0,10.6,3,10.6
"HR","3",1,"RURAL",61,90,0,7,0,0,3,3,10
"HR","3",1,"RURAL",61,90,0,0,0,0,9.285714286,3,9.285714286
"HR","3",1,"RURAL",61,79.3162592161428,0,0,0,0,0,3,0
"HR","5",1,"RURAL",61,90,0,0,0,0,9.555555556,3,9.555555556
"HR","5",1,"RURAL",61,90,0,5.833333333,0,0,4.666666667,3,10.5
"HR","5",1,"RURAL",61,90,0,2.916666667,0,0,5.666666667,3,8.583333334
"HR","5",1,"RURAL",61,90,0,0,0,0,10.16666667,3,10.16666667
"HR","5",1,"RURAL",61,90,0,0,0,0,7.428571429,3,7.428571429
"HR","5",1,"RURAL",61,90,0,4.375,0,0,4.875,3,9.25
"HR","5",1,"RURAL",61,90,0,0,0,0,10.5,3,10.5
"HR","5",1,"RURAL",61,90,0,0,0,0,10.375,3,10.375
"HR","2",1,"RURAL",61,90,0,0,0,0,11,3,11
"HR","2",1,"RURAL",61,90,0,6.4,0,0,4,3,10.4
"HR","2",1,"RURAL",61,90,0,10,0,0,0,3,10
"HR","2",1,"RURAL",61,90,0,10,0,0,0,3,10
"HR","2",1,"RURAL",61,90,0,10,0,0,0,3,10
"HR","2",1,"RURAL",61,90,0,0,0,0,12,3,12
"HR","2",1,"RURAL",61,80,0,0,0,0,8.75,3,8.75
"HR","2",1,"RURAL",61,90,0,6,0,0,3,3,9
"HR","4",1,"RURAL",61,90,0,0,0,0,10,3,10
"HR","4",1,"RURAL",61,90,0,0,0,0,10,3,10
"HR","4",1,"RURAL",61,90,0,0,0,0,10,3,10
"HR","4",1,"RURAL",61,90,0,0,0,0,10,3,10
"HR","4",1,"RURAL",61,90,0,0,0,0,11.42857143,3,11.42857143
"HR","4",1,"RURAL",61,90,0,0,0,0,8.125,3,8.125
"HR","4",1,"RURAL",61,90,0,7,0,0,2,3,9
"HR","4",1,"RURAL",61,90,0,0,0,0,10,3,10
"HR","4",1,"RURAL",61,90,0,0,0,0,8.5,3,8.5
"HR","4",1,"RURAL",61,90,0,0,0,0,9.666666667,3,9.666666667
"HR","4",1,"RURAL",61,87,0,8.75,0,0,1.25,3,10
"HR","4",1,"RURAL",61,90,0,10.25,0,0,0,3,10.25
"HR","4",1,"RURAL",61,87,0,0,0,0,10.75,3,10.75
"HR","4",1,"RURAL",61,90,0,0,0,0,5.75,3,5.75
"HR","4",1,"RURAL",61,90,0,0,0,0,10,3,10
"HR","4",1,"RURAL",61,90,0,0,0,0,10.75,3,10.75
"HR","2",1,"RURAL",61,90,0,0,0,0,8.333333333,3,8.333333333
"HR","2",1,"RURAL",61,90,0,0,0,0,8.571428571,3,8.571428571
"HR","2",1,"RURAL",61,90,0,0,0,0,8,3,8
"HR","2",1,"RURAL",61,90,0,0,0,0,10,3,10
"HR","2",1,"RURAL",61,90,0,0,0,0,8.75,3,8.75
"HR","2",1,"RURAL",61,90,0,7.5,0,0,1.25,3,8.75
"HR","2",1,"RURAL",61,90,0,0,0,0,11.25,3,11.25
"HR","2",1,"RURAL",61,90,0,0,0,0,8.75,3,8.75
"HR","6",1,"RURAL",61,90,0,0,0,0,8,3,8
"HR","6",1,"RURAL",61,90,0,0,0,0,8.75,3,8.75
"HR","6",1,"RURAL",61,90,0,0,0,0,10,3,10
"HR","6",1,"RURAL",61,90,0,0,0,0,10,3,10
"HR","6",1,"RURAL",61,90,0,0,0,0,10.83333333,3,10.83333333
"HR","6",1,"RURAL",61,90,0,0,0,0,8.333333333,3,8.333333333
"HR","6",1,"RURAL",61,90,0,0,0,0,10,3,10
"HR","6",1,"RURAL",61,90,0,0,0,0,10.5,3,10.5
"HR","5",1,"RURAL",61,90,0,0,0,0,9.111111111,3,9.111111111
"HR","5",1,"RURAL",61,90,0,0,0,0,9.8,3,9.8
"HR","5",1,"RURAL",61,90,0,0,0,0,7.25,3,7.25
"HR","5",1,"RURAL",61,90,0,0,0,0,7.8,3,7.8
"HR","5",1,"RURAL",61,90,0,0,0,0,10.28571429,3,10.28571429
"HR","5",1,"RURAL",61,90,0,0,0,0,10,3,10
"HR","3",1,"RURAL",61,90,0,0,0,0.142857143,7.142857143,3,7.285714286
"HR","3",1,"RURAL",61,90,0,4.571428571,0,0,1.428571429,3,6
"HR","3",1,"RURAL",61,90,0,4,0,0,3.75,3,7.75
"HR","3",1,"RURAL",61,90,0,0,0,0,8,3,8
"HR","3",1,"RURAL",61,90,0,6.25,0,0,0,3,6.25
"HR","3",1,"RURAL",61,90,0,5.333333333,0,0,1.666666667,3,7
"HR","3",1,"RURAL",61,90,0,8,0,0,0,3,8
"HR","3",1,"RURAL",61,87,0,0,0,0,6,3,6
"HR","3",1,"RURAL",61,90,0,0,0,0,9,3,9
"HR","3",1,"RURAL",61,72,0,0,0,0,7.5,3,7.5
"HR","3",1,"RURAL",61,90,0,0,0,0,10.5,3,10.5
"HR","3",1,"RURAL",61,90,0,0,0,0,7.5,3,7.5
"HR","3",1,"RURAL",61,90,0,0,0,0,7,3,7
"HR","3",1,"RURAL",61,90,0,0,0,0,8.75,3,8.75
"HR","3",1,"RURAL",61,90,0,0,0,0,8.571428571,3,8.571428571
"HR","5",1,"RURAL",61,90,0,0,0,0,6.666666667,3,6.666666667
"HR","5",1,"RURAL",61,90,0,0,0,0,8.571428571,3,8.571428571
"HR","5",1,"RURAL",61,90,0,0,0,0,8,3,8
"HR","5",1,"RURAL",61,90,0,7,0,0,4,3,11
"HR","5",1,"RURAL",61,90,0,0,0,0,8.333333333,3,8.333333333
"HR","2",1,"RURAL",61,90,0,0,0,0,7.727272727,3,7.727272727
"HR","2",1,"RURAL",61,90,0,0,0,0,10,3,10
"HR","2",1,"RURAL",61,90,0,0,0,0,8,3,8
"HR","2",1,"RURAL",61,90,0,0,0,0,10,3,10
"HR","2",1,"RURAL",61,89,0,0,0,0,8.75,3,8.75
"HR","2",1,"RURAL",61,90,0,3.75,0,0,3.75,3,7.5
"HR","2",1,"RURAL",61,90,0,10,0,0,0,3,10
"HR","2",1,"RURAL",61,90,0,0,0,0,8.75,3,8.75
"HR","4",1,"RURAL",61,90,0,0,0,0,8.75,3,8.75
"HR","4",1,"RURAL",61,90,0,0,0,0,10,3,10
"HR","4",1,"RURAL",61,90,0,0,0,0,10,3,10
"HR","4",1,"RURAL",61,90,0,0,0,0,7.5,3,7.5
"HR","4",1,"RURAL",61,90,0,0,0,0,7.5,3,7.5
"HR","4",1,"RURAL",61,90,0,0,0,0,7.5,3,7.5
"HR","4",1,"RURAL",61,90,0,0,0,0,10,3,10
"HR","4",1,"RURAL",61,90,0,0,0,0,11.11111111,3,11.11111111
"HR","4",1,"RURAL",61,90,0,0,0,0,8,3,8
"HR","4",1,"RURAL",61,90,0,5.666666667,0,0,3.333333333,3,9
"HR","4",1,"RURAL",61,90,0,0,0,0,7.5,3,7.5
"HR","4",1,"RURAL",61,90,0,0,0,0,7.5,3,7.5
"HR","4",1,"RURAL",61,90,0,5.833333333,0,0,3.333333333,3,9.166666666
"HR","4",1,"RURAL",61,90,0,0,0,0,8.333333333,3,8.333333333
"HR","4",1,"RURAL",61,90,0,0,0,0,11.25,3,11.25
"HR","2",1,"RURAL",61,80,0,0,0,0,8.75,3,8.75
"HR","2",1,"RURAL",61,90,0,5.333333333,0,0,3.333333333,3,8.666666666
"HR","2",1,"RURAL",61,60,0,0,0,0,9,2,9
"HR","2",1,"RURAL",61,70,0,4.285714286,0,0,2.857142857,3,7.142857143
"HR","2",1,"RURAL",61,90,0,3.888888889,0,0,4.444444444,3,8.333333333
"HR","2",1,"RURAL",61,90,0,5.833333333,0,0,3.333333333,3,9.166666666
"HR","2",1,"RURAL",61,90,0,6,0,0,2,3,8
"HR","2",1,"RURAL",61,90,0,6,0,0,1.6,3,7.6
"HR","6",1,"RURAL",61,90,0,0,0,0,5.833333333,3,5.833333333
"HR","6",1,"RURAL",61,90,0,0,0,0,5.333333333,3,5.333333333
"HR","6",1,"RURAL",61,90,0,7.5,0,0,0,3,7.5
"HR","6",1,"RURAL",61,90,0,0,0,0,6.25,3,6.25
"HR","6",1,"RURAL",61,90,0,0,0,0,6.25,3,6.25
"HR","6",1,"RURAL",61,90,0,0,0,0,7.5,3,7.5
"HR","6",1,"RURAL",61,90,0,0,0,0,6.25,3,6.25
"HR","6",1,"RURAL",61,90,0,0,0,0,5,3,5
"HR","1",1,"RURAL",61,90,0,0,0,0,5,3,5
"HR","1",1,"RURAL",61,90,0,0,0,0,6.666666667,3,6.666666667
"HR","1",1,"RURAL",61,90,0,0,0,0,7.5,3,7.5
"HR","1",1,"RURAL",61,90,0,0,0,0,7,3,7
"HR","1",1,"RURAL",61,90,0,0,0,0,7.5,3,7.5
"HR","Jhajjar",1,"RURAL",61,60,0,0,0,0,5.6,2,5.6
"HR","Jhajjar",1,"RURAL",61,60,0,6.666666667,0,0,0,2,6.666666667
"HR","Jhajjar",1,"RURAL",61,90,0,0,0,0,4.5,3,4.5
"HR","Jhajjar",1,"RURAL",61,60,0,0,0,0,5,2,5
"HR","Jhajjar",1,"RURAL",61,60,0,0,0,0,4.571428571,2,4.571428571
"HR","Jhajjar",1,"RURAL",61,90,0,0,0,0,5.833333333,3,5.833333333
"HR","Jhajjar",1,"RURAL",61,60,0,0,0,0,6.75,2,6.75
"HR","Jhajjar",1,"RURAL",61,60,0,0,0,0,5,2,5
"HR","Bhiwani",2,"RURAL",62,60,0,0,0,0.1,8,2,8.1
"HR","Bhiwani",2,"RURAL",62,60,0,0,0,0,7.142857143,2,7.142857143
"HR","Bhiwani",2,"RURAL",62,60,0,10,0,0,0,2,10
"HR","Bhiwani",2,"RURAL",62,60,0,0,0,0.05,8,2,8.05
"HR","Bhiwani",2,"RURAL",62,60,0,0,0,0,7.4,2,7.4
"HR","Bhiwani",2,"RURAL",62,60,0,7.5,0,0,0,2,7.5
"HR","Bhiwani",2,"RURAL",62,60,0,0,0,0,7.142857143,2,7.142857143
"HR","Bhiwani",2,"RURAL",62,90,0,0,0,0,11.66666667,3,11.66666667
"HR","Bhiwani",2,"RURAL",62,90,0,0,0,0,7.5,3,7.5
"HR","Bhiwani",2,"RURAL",62,60,0,7,0,0,0,2,7
"HR","Bhiwani",2,"RURAL",62,90,0,0,0,0,8.333333333,3,8.333333333
"HR","Bhiwani",2,"RURAL",62,60,0,0,0,0,8.4,2,8.4
"HR","Bhiwani",2,"RURAL",62,90,0,0,0,0,5,3,5
"HR","Bhiwani",2,"RURAL",62,90,0,0,0,0,7,3,7
"HR","Bhiwani",2,"RURAL",62,60,0,0,0,0,8.333333333,2,8.333333333
"HR","Bhiwani",2,"RURAL",62,60,0,0,0,0,5,2,5
"HR","14",1,"RURAL",61,60,0,0,0,0,6.666666667,2,6.666666667
"HR","14",1,"RURAL",61,60,0,4.375,0,0,5.625,2,10
"HR","14",1,"RURAL",61,60,0,0,0,0,7,2,7
"HR","14",1,"RURAL",61,60,0,0,0,0,7.777777778,2,7.777777778
"HR","14",1,"RURAL",61,90,0,0,0,0,8.75,3,8.75
"HR","14",1,"RURAL",61,90,0,5,0,0,0,3,5
"HR","14",1,"RURAL",61,90,0,0,0,0,8.333333333,3,8.333333333
"HR","14",1,"RURAL",61,90,0,0,0,0,10.4,3,10.4
"HR","Hisar",2,"RURAL",62,90,0,0,0,0,7.5,3,7.5
"HR","Hisar",2,"RURAL",62,78,0,0,0,0,6,3,6
"HR","Hisar",2,"RURAL",62,90,0,0,0,0,8,3,8
"HR","Hisar",2,"RURAL",62,90,0,0,0,0,11.42857143,3,11.42857143
"HR","Hisar",2,"RURAL",62,90,0,0,0,0,8,3,8
"HR","Hisar",2,"RURAL",62,60,0,8.333333333,0,0,0,2,8.333333333
"HR","Hisar",2,"RURAL",62,90,0,0,0,0,10,3,10
"HR","Hisar",2,"RURAL",62,60,0,0,0,0,5,2,5
"HR","14",1,"RURAL",61,60,0,0,0,0,7.6,2,7.6
"HR","14",1,"RURAL",61,60,0,0,0,0,8.75,2,8.75
"HR","14",1,"RURAL",61,60,0,7,0,0,0,2,7
"HR","14",1,"RURAL",61,60,0,0,0,0,6.666666667,2,6.666666667
"HR","14",1,"RURAL",61,56,0,0,0,0,9.375,2,9.375
"HR","14",1,"RURAL",61,60,0,0,0,0,7.5,2,7.5
"HR","14",1,"RURAL",61,60,0,0,0,0,10,2,10
"HR","Bhiwani",2,"RURAL",62,90,0,0,0,0,6.25,3,6.25
"HR","Bhiwani",2,"RURAL",62,60,0,0,0,0,7.6,2,7.6
"HR","Bhiwani",2,"RURAL",62,60,0,0,0,0,7.454545455,2,7.454545455
"HR","Bhiwani",2,"RURAL",62,60,0,0,0,0,9,2,9
"HR","Bhiwani",2,"RURAL",62,60,0,0,0,0,8.5,2,8.5
"HR","Bhiwani",2,"RURAL",62,60,0,0,0,0,7.6,2,7.6
"HR","Hisar",2,"RURAL",62,60,0,0,0,0,11.6,2,11.6
"HR","Hisar",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","Hisar",2,"RURAL",62,56,0,0,0,0,8.333333333,2,8.333333333
"HR","Hisar",2,"RURAL",62,60,0,0,0,0,9,2,9
"HR","Hisar",2,"RURAL",62,90,0,0,0,0,12,3,12
"HR","Hisar",2,"RURAL",62,60,0,0,0,0,7.5,2,7.5
"HR","Hisar",2,"RURAL",62,55,0,0,0,0,11.25,2,11.25
"HR","Hisar",2,"RURAL",62,60,0,0,0,0,7,2,7
"HR","Jhajjar",1,"RURAL",61,60,0,0,0,0,10,2,10
"HR","Jhajjar",1,"RURAL",61,90,0,0,0,0,9,3,9
"HR","Jhajjar",1,"RURAL",61,60,0,0,0,0,10,2,10
"HR","Jhajjar",1,"RURAL",61,60,0,0,0,0,7.142857143,2,7.142857143
"HR","Jhajjar",1,"RURAL",61,58,0,0,0,0,10,2,10
"HR","Jhajjar",1,"RURAL",61,60,0,0,0,0,8.571428571,2,8.571428571
"HR","Jhajjar",1,"RURAL",61,56,0,7.5,0,0,0,2,7.5
"HR","Jhajjar",1,"RURAL",61,60,0,0,0,0,8.4,2,8.4
"HR","Hisar",2,"RURAL",62,60,0,0,0,0,11.25,2,11.25
"HR","Hisar",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","Hisar",2,"RURAL",62,90,0,0,0,0.5,11.25,3,11.75
"HR","Hisar",2,"RURAL",62,90,0,0,0,0,11.66666667,3,11.66666667
"HR","Hisar",2,"RURAL",62,60,0,0,0,0,16,2,16
"HR","Hisar",2,"RURAL",62,60,0,0,0,0.125,10,2,10.125
"HR","Hisar",2,"RURAL",62,60,0,0,0,0,13,2,13
"HR","Hisar",2,"RURAL",62,60,0,0,0,0,13,2,13
"HR","11",2,"RURAL",62,87,0,0,0,0,12,3,12
"HR","11",2,"RURAL",62,60,0,2.461538462,0,0,3.076923077,2,5.538461539
"HR","11",2,"RURAL",62,60,0,0,0,0,13.33333333,2,13.33333333
"HR","11",2,"RURAL",62,90,0,0,0,0,15,3,15
"HR","11",2,"RURAL",62,84,0,5.833333333,0,0,5,3,10.833333333
"HR","11",2,"RURAL",62,60,0,0,0,0,6.666666667,2,6.666666667
"HR","11",2,"RURAL",62,90,0,0,0,0,10,3,10
"HR","9",2,"RURAL",62,90,0,0,0,0,10,3,10
"HR","9",2,"RURAL",62,90,0,0,0,0,9,3,9
"HR","9",2,"RURAL",62,90,0,10,0,0,0,3,10
"HR","9",2,"RURAL",62,90,0,0,0,0,9,3,9
"HR","9",2,"RURAL",62,90,0,0,0,0,10,3,10
"HR","9",2,"RURAL",62,90,0,0,0,0.041666667,7.5,3,7.541666667
"HR","9",2,"RURAL",62,90,0,0,0,0,8,3,8
"HR","9",2,"RURAL",62,90,0,0,0,0,8,3,8
"HR","9",2,"RURAL",62,90,0,0,0,0,11,3,11
"HR","9",2,"RURAL",62,90,0,8.75,0,0,2.5,3,11.25
"HR","9",2,"RURAL",62,84,0,7,0,0,7,3,14
"HR","9",2,"RURAL",62,90,0,0,0,0,11.25,3,11.25
"HR","9",2,"RURAL",62,90,0,3.5,0,0,5,3,8.5
"HR","9",2,"RURAL",62,90,0,7,0,0,7,3,14
"HR","9",2,"RURAL",62,90,0,5,0,0,5.714285714,3,10.714285714
"HR","9",2,"RURAL",62,90,0,11.66666667,0,0,3.333333333,3,15.000000003
"HR","11",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","11",2,"RURAL",62,90,0,0,0,0,10,3,10
"HR","11",2,"RURAL",62,60,0,0,0,0,7.142857143,2,7.142857143
"HR","11",2,"RURAL",62,90,0,0,0,0,11.11111111,3,11.11111111
"HR","11",2,"RURAL",62,90,0,0,0,0,10,3,10
"HR","11",2,"RURAL",62,60,0,0,0,0,6.25,2,6.25
"HR","11",2,"RURAL",62,84,0,0,0,0,6.25,3,6.25
"HR","11",2,"RURAL",62,90,0,8.333333333,0,0,0,3,8.333333333
"HR","9",2,"RURAL",62,90,0,0,0,0,7.058823529,3,7.058823529
"HR","9",2,"RURAL",62,90,0,0,0,0,9.333333333,3,9.333333333
"HR","9",2,"RURAL",62,90,0,0,0,0,10,3,10
"HR","9",2,"RURAL",62,90,0,0,0,0,7.5,3,7.5
"HR","9",2,"RURAL",62,90,0,0,0,0,8.125,3,8.125
"HR","9",2,"RURAL",62,90,0,0,0,0,11,3,11
"HR","9",2,"RURAL",62,90,0,0,0,0,8.571428571,3,8.571428571
"HR","9",2,"RURAL",62,90,0,0,0,0,10,3,10
"HR","10",2,"RURAL",62,90,0,0,0,0,10,3,10
"HR","10",2,"RURAL",62,90,0,7,0,0,3,3,10
"HR","10",2,"RURAL",62,90,0,0,0,0,10,3,10
"HR","10",2,"RURAL",62,90,0,5.833333333,0,0,5,3,10.833333333
"HR","10",2,"RURAL",62,90,0,0,0,0,10,3,10
"HR","10",2,"RURAL",62,90,0,0,0,0,11.66666667,3,11.66666667
"HR","10",2,"RURAL",62,90,0,0,0,0,10,3,10
"HR","10",2,"RURAL",62,90,0,0,0,0,10,3,10
"HR","10",2,"RURAL",62,90,0,0,0,0,6.666666667,3,6.666666667
"HR","10",2,"RURAL",62,90,0,0,0,0,8.333333333,3,8.333333333
"HR","10",2,"RURAL",62,79.3162592161428,0,0,0,0,0,3,0
"HR","10",2,"RURAL",62,90,0,0,0,0,8.333333333,3,8.333333333
"HR","10",2,"RURAL",62,60,0,5.833333333,0,0,0,2,5.833333333
"HR","10",2,"RURAL",62,90,0,0,0,0,8.333333333,3,8.333333333
"HR","10",2,"RURAL",62,90,0,0,0,0,7.5,3,7.5
"HR","10",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","8",1,"RURAL",61,90,0,0,0,0,8.75,3,8.75
"HR","8",1,"RURAL",61,90,0,0,0,0,6.666666667,3,6.666666667
"HR","8",1,"RURAL",61,90,0,6.4,0,0.05,2.4,3,8.85
"HR","8",1,"RURAL",61,90,0,0,0,0.0625,7,3,7.0625
"HR","8",1,"RURAL",61,90,0,0,0,0,7.857142857,3,7.857142857
"HR","8",1,"RURAL",61,60,0,0,0,0.035714286,6.428571429,2,6.464285715
"HR","8",1,"RURAL",61,90,0,0,0,0.04,6,3,6.04
"HR","8",1,"RURAL",61,60,0,7.5,0,0,0,2,7.5
"HR","11",2,"RURAL",62,60,0,0,0,0,12.22222222,2,12.22222222
"HR","11",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","11",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","11",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","11",2,"RURAL",62,90,0,0,0,0,10,3,10
"HR","11",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","11",2,"RURAL",62,90,0,0,0,0,10,3,10
"HR","11",2,"RURAL",62,60,0,0,0,0,10,2,10
"HR","8",1,"RURAL",61,90,0,0,0,0.071428571,6.428571429,3,6.5
"HR","8",1,"RURAL",61,90,0,0,0,0,8.75,3,8.75
"HR","8",1,"RURAL",61,90,0,0,0,0,8.333333333,3,8.333333333
"HR","8",1,"RURAL",61,90,0,0,0,0,9.166666667,3,9.166666667
"HR","8",1,"RURAL",61,90,0,0,0,0,11,3,11
"HR","8",1,"RURAL",61,90,0,0,0,0,8.75,3,8.75
"HR","8",1,"RURAL",61,90,0,0,0,0,10,3,10
"HR","8",1,"RURAL",61,90,0,12,0,0,0,3,12
"HR","7",1,"RURAL",61,90,0,0,0,0,6,3,6
"HR","7",1,"RURAL",61,90,0,0,0,0,5.714285714,3,5.714285714
"HR","7",1,"RURAL",61,90,0,0,0,0,6.25,3,6.25
"HR","7",1,"RURAL",61,90,0,0,0,0,8,3,8
"HR","7",1,"RURAL",61,90,0,0,0,0,7.5,3,7.5
"HR","5",1,"RURAL",61,90,0,0,0,0,13,3,13
"HR","5",1,"RURAL",61,90,0,7,0,0,0.24,3,7.24
"HR","5",1,"RURAL",61,90,0,0,0,0,10.5,3,10.5
"HR","5",1,"RURAL",61,90,0,0,0,0,7.5,3,7.5
"HR","5",1,"RURAL",61,85,0,0,0,0,9,3,9
"HR","5",1,"RURAL",61,90,0,6.8,0,0,0,3,6.8
"HR","5",1,"RURAL",61,90,0,0,0,0,9.88,3,9.88
"HR","5",1,"RURAL",61,86,0,0,0,0,10.83333333,3,10.83333333
"HR","6",1,"RURAL",61,90,0,0,0,0,12.5,3,12.5
"HR","6",1,"RURAL",61,90,0,0,0,0,8,3,8
"HR","6",1,"RURAL",61,90,0,0,0,0,5.555555556,3,5.555555556
"HR","6",1,"RURAL",61,90,0,0,0,0,7.142857143,3,7.142857143
"HR","6",1,"RURAL",61,90,0,0,0,0,6.428571429,3,6.428571429
"HR","6",1,"RURAL",61,84,0,5.833333333,0,0,1.666666667,3,7.5
"HR","7",1,"RURAL",61,90,0,0,0,0,10.71428571,3,10.71428571
"HR","7",1,"RURAL",61,90,0,9,0,0,0,3,9
"HR","7",1,"RURAL",61,60,0,7,0,0,8,2,15
"HR","7",1,"RURAL",61,90,0,7.5,0,0,2.5,3,10
"HR","7",1,"RURAL",61,90,0,8.75,0,0,0,3,8.75
"HR","7",1,"RURAL",61,90,0,0,0,0,10,3,10
"HR","7",1,"RURAL",61,90,0,0,0,0,7.857142857,3,7.857142857
"HR","7",1,"RURAL",61,56,0,0,0,0,8,2,8
"HR","5",1,"RURAL",61,86,0,8.75,0,0.0625,3,3,11.8125
"HR","5",1,"RURAL",61,90,0,8.75,0,0,1.75,3,10.5
"HR","5",1,"RURAL",61,75,0,0,0,0,10.83333333,3,10.83333333
"HR","5",1,"RURAL",61,90,0,0,0,0,10.93333333,3,10.93333333
"HR","5",1,"RURAL",61,90,0,0,0,0,7.125,3,7.125
"HR","5",1,"RURAL",61,86,0,5.833333333,0,0,2.083333333,3,7.916666666
"HR","5",1,"RURAL",61,82,0,7,0,0.1,2.04,3,9.14
"HR","5",1,"RURAL",61,81,0,4.375,0,0.0625,3.5,3,7.9375
"HR","6",1,"RURAL",61,90,0,0,0,0,10,3,10
"HR","6",1,"RURAL",61,90,0,8.75,0,0,2.5,3,11.25
"HR","6",1,"RURAL",61,84,0,0,0,0,9.166666667,3,9.166666667
"HR","6",1,"RURAL",61,90,0,0,0,0,11.25,3,11.25
"HR","6",1,"RURAL",61,90,0,0,0,0,12.5,3,12.5
"HR","6",1,"RURAL",61,75,0,0,0,0,10,3,10
"HR","6",1,"RURAL",61,90,0,0,0,0,8.75,3,8.75
"HR","6",1,"RURAL",61,72,0,0,0,0,8.888888889,3,8.888888889
"HR","6",1,"RURAL",61,90,0,0,0,0,5.714285714,3,5.714285714
"HR","6",1,"RURAL",61,90,0,0,0,0,8.75,3,8.75
"HR","6",1,"RURAL",61,90,0,0,0,0,7,3,7
"HR","6",1,"RURAL",61,90,0,0,0,0,8.333333333,3,8.333333333
"HR","6",1,"RURAL",61,90,0,0,0,0,8.333333333,3,8.333333333
"HR","6",1,"RURAL",61,90,0,0,0,0,7,3,7
"HR","6",1,"RURAL",61,90,0,0,0,0,7,3,7
"HR","4",1,"RURAL",61,90,0,0,0,0,6.25,3,6.25
"HR","4",1,"RURAL",61,90,0,0,0,0,5,3,5
"HR","4",1,"RURAL",61,90,0,0,0,0,7.5,3,7.5
"HR","4",1,"RURAL",61,90,0,0,0,0,9,3,9
"HR","4",1,"RURAL",61,90,0,0,0,0,5.454545455,3,5.454545455
"HR","4",1,"RURAL",61,90,0,0,0,0,6.666666667,3,6.666666667
"HR","4",1,"RURAL",61,90,0,0,0,0,15,3,15
"HR","4",1,"RURAL",61,90,0,0,0,0,8.75,3,8.75
"HR","8",1,"RURAL",61,90,0,0,0,0,8.666666667,3,8.666666667
"HR","8",1,"RURAL",61,90,0,0,0,0,8.125,3,8.125
"HR","8",1,"RURAL",61,90,0,0,0,0,8.571428571,3,8.571428571
"HR","8",1,"RURAL",61,90,0,6.4,0,0,1,3,7.4
"HR","8",1,"RURAL",61,90,0,0,0,0,11,3,11
"HR","8",1,"RURAL",61,81,0,0,0,0,6.666666667,3,6.666666667
"HR","8",1,"RURAL",61,90,0,0,0,0,7.5,3,7.5
"HR","8",1,"RURAL",61,90,0,8,0,0.05,0,3,8.05
"HR","4",1,"RURAL",61,90,0,0,0,0,10,3,10
"HR","4",1,"RURAL",61,90,0,8,0,0,1.25,3,9.25
"HR","4",1,"RURAL",61,90,0,0,0,0,10,3,10
"HR","4",1,"RURAL",61,90,0,0,0,0,9,3,9
"HR","4",1,"RURAL",61,90,0,0,0,0,13.33333333,3,13.33333333
"HR","4",1,"RURAL",61,79.3162592161428,0,0,0,0,0,3,0
"HR","4",1,"RURAL",61,90,0,0,0,0,5,3,5
"HR","4",1,"RURAL",61,85,0,0,0,0,7.5,3,7.5
"HR","3",1,"RURAL",61,85,0,0,0,0,7.777777778,3,7.777777778
"HR","3",1,"RURAL",61,90,0,0,0,0,6.666666667,3,6.666666667
"HR","3",1,"RURAL",61,90,0,10.66666667,0,0,0,3,10.66666667
"HR","3",1,"RURAL",61,90,0,0,0,0,7.5,3,7.5
"HR","3",1,"RURAL",61,90,0,0,0,0.166666667,8.333333333,3,8.5
"HR","3",1,"RURAL",61,90,0,0,0,0,6.666666667,3,6.666666667
"HR","3",1,"RURAL",61,90,0,0,0,0,5,3,5
"HR","3",1,"RURAL",61,75,0,0,0,0,6,3,6
"HR","2",1,"RURAL",61,90,0,0,0,0,11.25,3,11.25
"HR","2",1,"RURAL",61,90,0,7.5,0,0,2.5,3,10
"HR","2",1,"RURAL",61,90,0,6.4,0,0,6,3,12.4
"HR","2",1,"RURAL",61,90,0,0,0,0,6.428571429,3,6.428571429
